order_id,customer_id,item_name,category,quantity,price,payment_method,order_status,order_timestamp,rating,delivery_time_mins,city
ORD004917,CUST0133,Butter Chicken,Main Course,1,323.19,UPI,Cancelled,2023-01-15 13:42:00,2.8,41.0,Bangalore
ORD003941,CUST0361,Onion Rings,Starters,1,105.54,UPI,Delivered,2023-08-02 13:23:00,4.4,63.0,Hyderabad
ORD001690,CUST0042,Classic Burger,Burgers,4,749.79,UPI,In Progress,2022-10-03 13:02:00,4.4,17.0,Hyderabad
ORD004328,CUST0362,Naan,Breads,2,78.92,Digital Wallet,Cancelled,2023-01-01 08:47:00,3.6,,Hyderabad
ORD002773,CUST0482,Chicken Soup,Starters,1,155.48,UPI,Delivered,2023-10-09 08:05:00,3.5,32.0,Bangalore
ORD001602,CUST0620,Ice Cream Sundae,Desserts,3,455.8,Net Banking,Delivered,2022-11-14 14:44:00,3.6,69.0,Bangalore
ORD004167,CUST0408,Masala Chai,Drinks,4,157.77,Debit Card,Pending,2023-04-06 21:04:00,3.7,23.0,Pune
ORD005855,CUST0721,Mango Lassi,Drinks,2,156.52,UPI,Delivered,2023-10-17 09:13:00,3.1,41.0,Chennai
ORD005914,CUST0065,Veg Biryani,Main Course,2,510.7,Net Banking,Delivered,2022-11-25 21:16:00,3.3,16.0,Hyderabad
ORD002964,CUST0319,Tiramisu,Desserts,2,393.07,Debit Card,Cancelled,2023-05-12 12:00:00,4.7,46.0,Hyderabad
ORD005405,CUST0013,Onion Rings,Starters,3,338.16,Debit Card,Pending,2023-03-23 16:41:00,2.5,15.0,Chennai
ORD001503,CUST0634,Classic Burger,Burgers,1,175.78,Debit Card,Delivered,2023-01-26 10:15:00,4.4,22.0,Mumbai
ORD005545,CUST0459,Bruschetta,Starters,1,127.76,Debit Card,In Progress,2023-04-22 16:44:00,2.5,54.0,Bangalore
ORD001318,CUST0075,Naan,Breads,1,40.73,Cash,Pending,2023-10-26 14:49:00,2.7,31.0,Delhi
ORD003167,CUST0059,Pepperoni Pizza,Pizza,2,717.56,Credit Card,Delivered,2023-03-11 12:47:00,4.1,28.0,Mumbai
ORD005905,CUST0620,Strawberry Shake,Drinks,1,118.19,Cash,Delivered,2023-06-29 21:51:00,3.0,42.0,Hyderabad
ORD001274,CUST0206,Onion Rings,Starters,5,529.99,UPI,Delivered,2023-03-14 18:44:00,2.9,40.0,Bangalore
ORD006203,CUST0581,Grilled Salmon,Main Course,2,886.1,Debit Card,Delivered,2022-11-06 12:01:00,3.2,23.0,
ORD003908,CUST0058,Chocolate Brownie,Desserts,3,372.26,Debit Card,Delivered,2022-11-11 13:12:00,3.3,15.0,Delhi
ORD002361,CUST0744,Margherita Pizza,Pizza,2,561.91,,Delivered,2022-10-13 13:52:00,4.5,68.0,Pune
ORD004372,CUST0141,Grilled Sandwich,Sandwiches,1,142.85,Net Banking,Delivered,2023-04-06 15:20:00,3.7,15.0,Chennai
ORD002526,CUST0274,Gulab Jamun,Desserts,4,0.0,Cash,Cancelled,2023-07-10 10:18:00,4.8,20.0,
ORD003677,CUST0016,Margherita Pizza,Pizza,2,561.95,UPI,Pending,2022-12-27 19:51:00,2.7,44.0,Mumbai
ORD006428,CUST0739,Mutton Curry,Main Course,4,1478.16,Cash,In Progress,2023-07-25 13:52:00,4.9,67.0,Hyderabad
ORD002992,CUST0242,Veg Fried Rice,Main Course,3,608.92,Credit Card,Pending,2023-07-31 13:33:00,4.5,24.0,Mumbai
ORD005310,CUST0416,Fish Fingers,Starters,1,226.91,Debit Card,Delivered,2023-05-10 13:27:00,4.1,35.0,Delhi
ORD004520,CUST0787,Veg Manchurian,Starters,2,330.41,Net Banking,Delivered,2023-06-29 09:06:00,4.6,27.0,Pune
ORD004956,CUST0045,Pepperoni Pizza,Pizza,3,1083.22,UPI,Delivered,2022-10-15 20:51:00,2.6,32.0,Hyderabad
ORD004070,CUST0342,Gulab Jamun,Desserts,1,77.63,Credit Card,Cancelled,2023-03-03 16:04:00,4.4,38.0,Chennai
ORD004630,CUST0728,Tiramisu,Desserts,2,383.69,Credit Card,Delivered,2023-06-01 15:03:00,3.4,52.0,Delhi
ORD001945,CUST0455,Cheese Burst Burger,Burgers,1,223.12,Net Banking,Delivered,2023-01-30 21:38:00,2.8,35.0,Pune
ORD005761,CUST0132,Classic Burger,Burgers,2,344.38,Digital Wallet,Delivered,2023-08-22 12:07:00,3.6,47.0,Bangalore
ORD006838,CUST0004,Gulab Jamun,Desserts,3,245.36,Credit Card,Delivered,2023-04-16 12:21:00,4.2,39.0,Pune
ORD001295,CUST0469,Fresh Lime Soda,Drinks,1,58.65,Digital Wallet,In Progress,2023-07-03 12:49:00,4.4,46.0,Chennai
ORD005607,CUST0660,Classic Burger,Burgers,2,372.35,UPI,Delivered,2023-06-15 14:01:00,3.7,57.0,Pune
ORD003228,CUST0610,Paratha,Breads,1,49.03,Net Banking,Cancelled,2023-07-04 16:39:00,,69.0,Pune
ORD001298,CUST0603,Fish Fingers,Starters,2,461.73,Net Banking,Delivered,2023-01-30 11:47:00,4.7,54.0,Pune
ORD001068,CUST0277,Grilled Salmon,Main Course,3,1341.29,Digital Wallet,Pending,2023-10-11 15:41:00,4.4,44.0,Hyderabad
ORD005434,CUST0519,Masala Chai,Drinks,1,41.52,Net Banking,Pending,2023-07-11 13:02:00,3.3,46.0,Bangalore
ORD001736,CUST0289,Paratha,Breads,3,153.95,Credit Card,Pending,2023-06-28 11:12:00,2.5,61.0,Mumbai
ORD002598,CUST0721,Paneer Butter Masala,Main Course,2,558.28,UPI,Delivered,15/03/2023 12:49,,21.0,Mumbai
ORD005743,CUST0738,Farmhouse Pizza,Pizza,1,325.31,Credit Card,Delivered,2023-03-15 12:19:00,2.6,45.0,Chennai
ORD004049,CUST0091,Paratha,Breads,2,103.85,Cash,In Progress,2022-12-10 20:01:00,4.7,50.0,Hyderabad
ORD004722,CUST0798,Classic Burger,Burgers,2,350.03,Digital Wallet,In Progress,2023-07-12 13:02:00,4.9,70.0,Mumbai
ORD002503,CUST0257,Fish Curry,Main Course,1,353.95,Debit Card,In Progress,2023-01-30 19:39:00,3.6,73.0,Delhi
ORD003114,CUST0363,Paratha,Breads,1,47.57,Net Banking,Pending,2022-12-03 09:06:00,3.1,50.0,Pune
ORD001150,CUST0394,Cold Brew Coffee,Drinks,1,155.46,UPI,Pending,2022-11-16 18:32:00,3.9,65.0,Pune
ORD001756,CUST0331,Spring Rolls,Starters,2,242.11,Digital Wallet,Delivered,2023-03-12 13:24:00,4.5,21.0,Pune
ORD004749,CUST0286,Mango Lassi,Drinks,4,325.49,Credit Card,Delivered,2023-09-20 19:49:00,3.0,21.0,Mumbai
ORD005464,CUST0569,Cold Coffee,Drinks,2,208.84,Cash,In Progress,2023-06-08 12:02:00,3.9,47.0,Chennai
ORD002703,CUST0233,Mutton Curry,Main Course,2,780.78,Net Banking,Cancelled,2023-10-18 19:47:00,3.9,44.0,Hyderabad
ORD006519,CUST0483,Naan,Breads,4,156.7,Net Banking,Delivered,2023-05-26 12:54:00,3.3,21.0,Delhi
ORD005316,CUST0274,Classic Burger,Burgers,4,686.6,Debit Card,Delivered,2023-04-23 16:56:00,2.8,27.0,Bangalore
ORD001169,CUST0469,Fresh Lime Soda,Drinks,1,57.29,Cash,Delivered,03/05/2023 19:39,4.6,46.0,Chennai
ORD003199,CUST0733,Paneer Tikka,STARTERS,1,195.92,UPI,Delivered,2023-01-01 09:09:00,2.9,27.0,Delhi
ORD001376,CUST0549,Gulab Jamun,Desserts,4,322.01,Debit Card,Cancelled,2022-11-21 20:55:00,3.2,56.0,Hyderabad
ORD003077,CUST0208,Paratha,Breads,2,98.92,Cash,Cancelled,2022-12-17 17:51:00,3.7,47.0,Mumbai
ORD004871,CUST0497,Fish Curry,Main Course,2,662.86,Debit Card,Pending,2023-08-21 20:22:00,3.3,27.0,Chennai
ORD001859,CUST0102,Chicken Fried Rice,Main Course,1,250.7,Digital Wallet,Delivered,2023-04-14 12:07:00,3.2,26.0,Bangalore
ORD005680,CUST0674,Butter Chicken,Main Course,1,321.9,Cash,Delivered,20/10/2022 09:31,4.6,70.0,Pune
ORD005857,CUST0732,Strawberry Shake,Drinks,3,372.25,Net Banking,Cancelled,2022-12-28 13:50:00,5.0,69.0,Hyderabad
ORD002926,CUST0702,BLT Sandwich,Sandwiches,2,345.03,Cash,Cancelled,2023-01-10 13:28:00,3.5,50.0,
ORD001378,CUST0276,Egg Curry,Main Course,4,707.87,Debit Card,Delivered,2023-01-30 08:30:00,3.3,65.0,Bangalore
ORD003776,CUST0453,Spring Rolls,Starters,2,237.38,Cash,Cancelled,2023-08-17 16:59:00,,45.0,Pune
ORD003329,CUST0099,Mango Lassi,Drinks,4,327.14,Digital Wallet,Delivered,2023-02-03 21:05:00,,57.0,Chennai
ORD002294,CUST0724,Cheesecake,Desserts,3,526.0,UPI,Delivered,2023-04-20 13:24:00,3.3,48.0,Bangalore
ORD003080,CUST0702,Veg Manchurian,Starters,1,152.58,,Pending,09/05/2023 13:12,,60.0,Delhi
ORD002432,CUST0435,Ice Cream Sundae,Desserts,1,156.46,Credit Card,Delivered,2023-10-02 09:39:00,2.6,75.0,Hyderabad
ORD006481,CUST0051,Fresh Lime Soda,Drinks,1,57.54,UPI,In Progress,2022-10-22 09:50:00,4.4,31.0,Pune
ORD005716,CUST0672,Veg Burger,Burgers,1,142.55,UPI,Delivered,2023-06-17 19:56:00,3.5,48.0,Pune
ORD004689,CUST0400,Watermelon Juice,Drinks,2,144.47,Debit Card,Delivered,2023-02-03 20:50:00,4.3,,Hyderabad
ORD002779,CUST0415,Veg Biryani,Main Course,2,526.81,Net Banking,Delivered,2023-01-10 14:08:00,5.0,17.0,Hyderabad
ORD003968,CUST0172,Veg Manchurian,Starters,1,161.33,Digital Wallet,Delivered,2023-05-05 18:49:00,3.1,49.0,Hyderabad
ORD005440,CUST0037,BLT Sandwich,Sandwiches,1,165.6,Digital Wallet,Delivered,2023-05-07 19:36:00,3.8,17.0,Hyderabad
ORD005625,CUST0698,BBQ Chicken Pizza,Pizza,2,719.57,,Delivered,2023-06-11 21:29:00,2.8,46.0,Mumbai
ORD002818,CUST0394,Chocolate Brownie,Desserts,3,359.72,Cash,Delivered,2023-08-17 20:59:00,3.9,74.0,Chennai
ORD004618,CUST0070,Dal Makhani,Main Course,3,635.47,UPI,Pending,2023-03-14 10:07:00,4.2,63.0,Delhi
ORD001841,CUST0382,Tiramisu,Desserts,3,629.22,Debit Card,In Progress,2022-11-26 19:53:00,3.8,22.0,Mumbai
ORD004685,CUST0031,Chicken Fried Rice,Main Course,2,512.69,UPI,Delivered,2023-08-25 13:56:00,2.6,17.0,Hyderabad
ORD002189,CUST0577,Mushroom Risotto,Main Course,2,580.47,Debit Card,Cancelled,2022-12-17 12:46:00,4.3,65.0,Delhi
ORD001175,CUST0205,Tiramisu,Desserts,3,597.46,Cash,Delivered,2023-02-28 10:50:00,4.8,47.0,Hyderabad
ORD003093,CUST0779,Chicken Fried Rice,Main Course,4,980.63,UPI,Pending,2022-11-14 20:11:00,2.9,65.0,Bangalore
ORD006590,CUST0158,Mutton Curry,Main Course,3,1106.44,UPI,Delivered,2023-10-22 19:03:00,3.1,16.0,Bangalore
ORD001927,CUST0551,BBQ Chicken Pizza,Pizza,2,706.23,Debit Card,In Progress,2022-12-20 12:40:00,4.8,59.0,Pune
ORD005546,CUST0034,Chocolate Brownie,Desserts,1,114.25,Digital Wallet,Delivered,2023-10-06 20:22:00,3.7,51.0,Delhi
ORD001045,CUST0308,Tandoori Roti,Breads,4,121.48,Digital Wallet,Delivered,2023-09-05 20:46:00,4.2,35.0,Hyderabad
ORD002260,CUST0238,Kheer,Desserts,1,90.27,Debit Card,In Progress,2023-01-01 21:53:00,3.7,65.0,Pune
ORD002096,CUST0488,Chicken Burger,Burgers,1,209.93,Cash,Delivered,2023-06-06 11:47:00,3.6,49.0,Delhi
ORD002443,CUST0498,Paratha,Breads,3,157.25,Credit Card,Pending,2022-11-12 08:45:00,3.7,,Hyderabad
ORD003819,CUST0380,Grilled Salmon,Main Course,2,913.26,Net Banking,In Progress,2023-02-08 12:40:00,2.7,35.0,Delhi
ORD003991,CUST0783,Grilled Sandwich,Sandwiches,1,133.27,Credit Card,Cancelled,2022-11-13 08:05:00,,39.0,Chennai
ORD002187,CUST0456,Pepperoni Pizza,Pizza,2,667.39,Cash,Delivered,2023-08-30 21:39:00,4.9,44.0,Pune
ORD006141,CUST0718,Cold Coffee,Drinks,2,200.29,Cash,Delivered,2023-04-29 10:31:00,3.0,44.0,Bangalore
ORD003715,CUST0166,Margherita Pizza,Pizza,3,802.0,Cash,Delivered,2023-03-09 19:59:00,3.8,68.0,Hyderabad
ORD002030,CUST0513,Palak Paneer,Main Course,1,271.9,Cash,In Progress,2022-10-11 09:22:00,3.1,58.0,Bangalore
ORD003304,CUST0473,Veg Burger,Burgers,1,147.5,Credit Card,Pending,2023-07-16 21:01:00,3.7,27.0,Mumbai
ORD001300,CUST0527,Strawberry Shake,Drinks,1,125.75,Net Banking,Delivered,2023-02-27 12:17:00,2.8,63.0,Hyderabad
ORD003577,CUST0351,Chocolate Brownie,Desserts,3,373.03,Credit Card,Cancelled,2023-03-18 20:44:00,2.6,74.0,Hyderabad
ORD002472,CUST0770,Grilled Sandwich,Sandwiches,1,146.8,Cash,Pending,2023-08-21 08:28:00,3.1,71.0,Chennai
ORD001283,CUST0146,Tiramisu,Desserts,2,391.82,Debit Card,Delivered,2022-11-13 09:46:00,3.4,65.0,Delhi
ORD004441,CUST0331,Chicken Burger,Burgers,1,199.76,Credit Card,Delivered,13/10/2022 19:38,,75.0,Pune
ORD006518,CUST0138,Naan,Breads,3,117.19,UPI,Cancelled,2023-04-14 22:56:00,3.1,61.0,Mumbai
ORD005800,CUST0013,Onion Rings,Starters,3,343.11,Debit Card,Delivered,2023-01-21 20:50:00,4.4,70.0,Bangalore
ORD004418,CUST0429,Naan,Breads,2,78.27,Credit Card,Delivered,2023-05-22 21:22:00,,21.0,Delhi
ORD002813,CUST0343,Fresh Lime Soda,Drinks,2,114.9,Cash,Delivered,2023-09-08 10:39:00,4.9,39.0,Chennai
ORD004968,CUST0504,Cheesecake,Desserts,2,368.59,Net Banking,Cancelled,2023-04-08 13:25:00,4.4,40.0,Bangalore
ORD005782,CUST0476,Naan,Breads,4,165.15,Cash,Delivered,2023-09-09 21:55:00,3.4,55.0,Delhi
ORD005182,CUST0328,Fresh Lime Soda,Drinks,3,174.41,UPI,Cancelled,2023-10-17 20:47:00,4.6,41.0,Hyderabad
ORD005685,CUST0019,Fresh Lime Soda,Drinks,1,61.83,Digital Wallet,Cancelled,2022-10-11 13:17:00,3.9,74.0,Hyderabad
ORD003445,CUST0190,Butter Chicken,Main Course,3,917.05,Cash,Cancelled,2023-07-25 13:12:00,4.6,56.0,Mumbai
ORD004705,CUST0568,Palak Paneer,MAIN COURSE,3,742.16,Debit Card,Pending,2023-09-28 20:32:00,4.3,71.0,Pune
ORD002338,CUST0104,BBQ Chicken Pizza,Pizza,1,356.93,UPI,Pending,2023-10-06 19:56:00,,,Bangalore
ORD003323,CUST0465,Bruschetta,Starters,2,253.47,Credit Card,Pending,2023-02-27 20:25:00,2.8,15.0,Mumbai
ORD003664,CUST0464,Mutton Curry,Main Course,2,768.91,Digital Wallet,Delivered,2022-10-09 09:55:00,3.3,55.0,Bangalore
ORD004886,CUST0526,Veg Manchurian,Starters,1,155.42,Cash,Cancelled,2022-10-30 12:14:00,3.6,53.0,Pune
ORD004235,CUST0580,Cheesecake,Desserts,2,377.05,Net Banking,Cancelled,2023-02-20 09:36:00,3.3,32.0,Hyderabad
ORD006793,CUST0541,Fish Fingers,Starters,2,429.56,Digital Wallet,Cancelled,2023-10-09 16:47:00,3.3,54.0,Chennai
ORD003921,CUST0659,Rasgulla,Desserts,4,282.36,Debit Card,Delivered,2022-11-11 19:51:00,3.1,38.0,Hyderabad
ORD003447,CUST0096,Paneer Butter Masala,Main Course,2,541.95,Cash,Pending,2022-12-22 12:29:00,3.1,69.0,
ORD006517,CUST0230,Fish Fingers,Starters,1,212.85,Digital Wallet,Delivered,2023-01-03 20:52:00,2.9,67.0,Pune
ORD001257,CUST0691,BLT Sandwich,Sandwiches,1,178.12,UPI,Delivered,2022-10-09 15:44:00,2.8,,Chennai
ORD001507,CUST0009,Naan,Breads,2,76.96,,In Progress,2023-06-23 13:44:00,3.0,52.0,Mumbai
ORD003024,CUST0716,BBQ Chicken Pizza,Pizza,1,370.15,Debit Card,Delivered,2023-03-09 17:20:00,4.5,24.0,Chennai
ORD001099,CUST0103,Bruschetta,Starters,2,247.96,UPI,Delivered,2023-06-15 21:21:00,3.8,,Mumbai
ORD004936,CUST0358,Chicken Biryani,Main Course,1,350.46,Digital Wallet,In Progress,2023-07-07 13:41:00,4.5,35.0,Bangalore
ORD001744,CUST0660,Paratha,Breads,-1,51.07,UPI,Delivered,2023-07-25 18:48:00,3.7,53.0,Hyderabad
ORD006325,CUST0216,Mojito,Drinks,1,136.38,Credit Card,In Progress,2023-09-15 13:46:00,3.2,68.0,Bangalore
ORD006606,CUST0689,Spring Rolls,Starters,1,120.18,Digital Wallet,Delivered,2023-07-27 22:56:00,2.7,59.0,Hyderabad
ORD002375,CUST0182,Veg Biryani,Main Course,4,1077.18,Cash,Pending,2023-01-25 19:29:00,3.2,32.0,Mumbai
ORD004946,CUST0113,Veg Manchurian,Starters,2,306.32,UPI,In Progress,2022-12-21 12:13:00,3.2,58.0,Pune
ORD005536,CUST0193,Kheer,Desserts,1,92.28,Credit Card,Delivered,2023-02-24 13:20:00,4.9,63.0,Bangalore
ORD004617,CUST0776,Grilled Sandwich,Sandwiches,1,140.32,UPI,In Progress,2023-06-30 09:47:00,2.9,34.0,Bangalore
ORD006091,CUST0594,Bruschetta,Starters,1,128.88,Digital Wallet,Delivered,2022-10-07 16:23:00,4.2,22.0,Chennai
ORD005266,CUST0263,Dal Makhani,Main Course,4,911.16,Debit Card,Cancelled,2022-10-06 08:45:00,,71.0,Chennai
ORD002157,CUST0705,Chicken Burger,Burgers,2,408.02,Credit Card,Delivered,2023-06-02 20:54:00,3.3,19.0,Delhi
ORD002858,CUST0789,Watermelon Juice,Drinks,5,337.74,Cash,Delivered,2023-08-26 20:18:00,4.4,26.0,Hyderabad
ORD005409,CUST0710,Garlic Naan,Breads,1,59.88,UPI,Delivered,2022-12-15 09:55:00,3.8,54.0,Mumbai
ORD003535,CUST0786,Cold Brew Coffee,Drinks,1,145.64,Net Banking,In Progress,2023-04-14 13:10:00,2.6,47.0,Bangalore
ORD005953,CUST0408,BLT Sandwich,Sandwiches,1,177.81,Cash,In Progress,2023-07-12 16:04:00,2.5,29.0,Hyderabad
ORD002437,CUST0012,Dal Makhani,Main Course,1,218.75,Net Banking,Delivered,2023-09-10 12:20:00,3.8,48.0,Mumbai
ORD006019,CUST0354,Watermelon Juice,Drinks,4,274.44,Net Banking,Cancelled,2023-06-12 13:50:00,3.9,,Delhi
ORD001366,CUST0615,Cheese Burst Burger,BURGERS,1,218.41,UPI,Delivered,2023-02-28 20:40:00,2.7,28.0,Delhi
ORD006098,CUST0400,Veg Burger,Burgers,3,438.2,Credit Card,Pending,2023-07-26 09:56:00,4.0,72.0,Pune
ORD004002,CUST0083,Pasta Arrabbiata,Main Course,1,231.61,Debit Card,Pending,2023-06-03 13:22:00,3.6,27.0,Bangalore
ORD001402,CUST0047,Garlic Naan,Breads,1,59.3,Debit Card,Delivered,2023-07-29 12:04:00,3.6,48.0,Chennai
ORD005689,CUST0714,Garlic Naan,Breads,3,183.86,Net Banking,Cancelled,2022-10-01 19:38:00,4.7,39.0,Bangalore
ORD004666,CUST0663,Chicken Burger,Burgers,1,197.29,Cash,Pending,2023-05-15 14:38:00,4.3,58.0,Pune
ORD001949,CUST0210,Veg Manchurian,Starters,1,154.78,Credit Card,Pending,2023-07-09 20:59:00,2.7,61.0,Hyderabad
ORD003840,CUST0018,Pasta Arrabbiata,Main Course,2,460.15,Debit Card,Delivered,2023-09-07 20:50:00,4.0,50.0,Bangalore
ORD001019,CUST0061,Fresh Lime Soda,Drinks,2,121.06,Credit Card,Delivered,2022-10-04 08:40:00,4.8,70.0,Bangalore
ORD001229,CUST0563,Onion Rings,Starters,1,112.73,UPI,Pending,2023-08-07 13:44:00,4.5,67.0,Delhi
ORD005228,CUST0771,Club Sandwich,Sandwiches,1,167.9,Net Banking,Delivered,2023-05-29 17:28:00,3.5,21.0,Chennai
ORD001668,CUST0554,Spring Rolls,Starters,1,125.96,Net Banking,Delivered,2023-01-31 14:04:00,3.7,68.0,Hyderabad
ORD001218,CUST0054,Farmhouse Pizza,Pizza,1,325.43,Cash,Cancelled,2023-06-29 11:14:00,3.3,,Mumbai
ORD006055,CUST0421,Cold Brew Coffee,Drinks,1,149.28,Digital Wallet,In Progress,2022-10-04 21:34:00,3.6,41.0,Pune
ORD005102,CUST0070,Butter Chicken,Main Course,2,624.72,Debit Card,Delivered,2022-10-17 21:41:00,3.2,,Delhi
ORD004539,CUST0276,Chicken Soup,Starters,1,152.19,UPI,Delivered,08/07/2023 19:00,3.6,52.0,Chennai
ORD005287,CUST0547,Veg Fried Rice,MAIN COURSE,1,199.81,Digital Wallet,Delivered,2023-07-15 19:54:00,4.8,25.0,Bangalore
ORD005431,CUST0365,Chicken Tikka Masala,Main Course,2,673.9,Credit Card,Cancelled,2023-09-19 21:25:00,3.8,37.0,Bangalore
ORD001585,CUST0390,Veg Biryani,Main Course,4,1032.47,Net Banking,Delivered,2022-10-22 18:52:00,3.5,75.0,Pune
ORD005283,CUST0468,Masala Chai,Drinks,3,124.77,,Cancelled,2023-06-15 19:32:00,4.5,58.0,Pune
ORD006228,CUST0295,Veg Manchurian,Starters,4,627.94,Cash,Delivered,2022-11-09 17:47:00,3.2,41.0,Mumbai
ORD006208,CUST0664,Club Sandwich,Sandwiches,1,159.02,Debit Card,Delivered,2023-03-14 19:34:00,4.5,62.0,Delhi
ORD005728,CUST0206,Chicken Fried Rice,Main Course,2,506.83,Net Banking,Delivered,2023-01-29 19:28:00,3.2,25.0,Mumbai
ORD005017,CUST0235,Fish Curry,Main Course,3,970.29,,Delivered,2023-08-24 21:58:00,3.6,35.0,
ORD004670,CUST0800,Garlic Bread,Starters,1,92.16,Cash,Cancelled,2022-10-22 19:17:00,3.1,28.0,Mumbai
ORD006446,CUST0775,Club Sandwich,Sandwiches,1,160.91,Digital Wallet,In Progress,2023-07-21 21:06:00,4.1,20.0,Hyderabad
ORD001777,CUST0341,Watermelon Juice,Drinks,3,219.25,Net Banking,Cancelled,2023-05-30 20:59:00,4.7,,Mumbai
ORD004531,CUST0410,Tiramisu,Desserts,2,393.71,Net Banking,Cancelled,2023-08-28 09:29:00,3.4,23.0,Bangalore
ORD002018,CUST0764,Grilled Salmon,Main Course,4,1835.62,Cash,In Progress,2023-04-26 08:12:00,3.6,49.0,Pune
ORD002606,CUST0250,Tiramisu,Desserts,1,208.97,Credit Card,Delivered,2023-04-02 14:32:00,2.6,20.0,Chennai
ORD005196,CUST0314,Fish Fingers,Starters,4,896.41,Cash,Delivered,2023-07-16 12:03:00,4.4,39.0,
ORD005787,CUST0457,Butter Chicken,Main Course,2,616.58,Digital Wallet,Delivered,2023-09-02 08:20:00,,34.0,Pune
ORD004501,CUST0115,Cheese Burst Burger,Burgers,1,216.54,UPI,In Progress,2023-06-14 08:00:00,4.7,71.0,Pune
ORD003851,CUST0316,Fish Fingers,Starters,5,1055.41,Credit Card,In Progress,2023-07-27 22:47:00,3.6,29.0,Hyderabad
ORD004270,CUST0201,Naan,Breads,1,39.98,Net Banking,Pending,2023-10-06 09:58:00,4.6,69.0,
ORD002491,CUST0460,Chicken Soup,Starters,2,303.8,Credit Card,In Progress,2023-04-21 08:49:00,4.2,19.0,Pune
ORD003083,CUST0155,Fish Fingers,Starters,1,223.4,Cash,In Progress,2023-09-22 12:43:00,3.8,47.0,Pune
ORD003569,CUST0749,Chicken Soup,Starters,5,787.04,Cash,Pending,2023-09-21 14:30:00,,69.0,Mumbai
ORD004263,CUST0114,Mango Lassi,Drinks,2,164.94,Cash,Cancelled,2022-10-19 13:06:00,2.8,,Hyderabad
ORD003022,CUST0452,Palak Paneer,Main Course,1,269.88,Cash,Pending,16/10/2023 13:52,2.8,17.0,Mumbai
ORD006277,CUST0703,Chicken Burger,Burgers,1,203.13,,Pending,2023-08-18 21:11:00,3.2,17.0,Bangalore
ORD005420,CUST0609,Dal Makhani,Main Course,2,447.43,Cash,In Progress,2023-01-22 09:11:00,,,Mumbai
ORD002593,CUST0678,Gulab Jamun,Desserts,1,79.62,UPI,Delivered,2022-11-30 13:22:00,4.2,34.0,Bangalore
ORD001517,CUST0728,Grilled Salmon,Main Course,1,442.96,Debit Card,Pending,2023-03-10 12:18:00,4.1,,Hyderabad
ORD001321,CUST0659,Classic Burger,BURGERS,1,181.56,Cash,Delivered,2023-10-26 20:43:00,4.2,61.0,Delhi
ORD005192,CUST0462,Veg Burger,BURGERS,2,299.67,Credit Card,Pending,2022-10-18 12:25:00,,40.0,Bangalore
ORD004207,CUST0329,BBQ Chicken Pizza,Pizza,2,730.48,Credit Card,Pending,2023-04-09 21:08:00,4.5,17.0,Hyderabad
ORD005139,CUST0172,Classic Burger,Burgers,1,181.2,Net Banking,Delivered,2023-06-02 21:22:00,2.9,62.0,Bangalore
ORD004765,CUST0147,Paneer Butter Masala,Main Course,2,570.31,Net Banking,Delivered,2023-10-14 09:01:00,3.3,69.0,Pune
ORD001217,CUST0279,BLT Sandwich,Sandwiches,1,175.58,Credit Card,Delivered,2023-02-16 21:44:00,4.0,,Delhi
ORD004669,CUST0739,Fresh Lime Soda,Drinks,3,177.69,Digital Wallet,Delivered,2023-04-25 17:11:00,3.1,53.0,Hyderabad
ORD005610,CUST0410,Pepperoni Pizza,Pizza,2,695.91,Cash,In Progress,2023-05-23 13:44:00,4.0,52.0,Mumbai
ORD001360,CUST0396,Naan,Breads,1,39.03,UPI,In Progress,2022-11-25 19:03:00,3.5,25.0,Hyderabad
ORD005416,CUST0627,Paratha,Breads,4,199.05,Digital Wallet,Delivered,2023-02-03 09:40:00,4.9,31.0,Pune
ORD006631,CUST0302,Paneer Butter Masala,Main Course,2,586.37,Credit Card,Delivered,2022-10-02 22:10:00,4.1,23.0,Hyderabad
ORD004142,CUST0397,Farmhouse Pizza,Pizza,3,992.99,,Delivered,2023-07-05 09:22:00,4.6,25.0,Hyderabad
ORD004980,CUST0633,Classic Burger,Burgers,1,177.28,UPI,Delivered,2023-04-22 21:58:00,4.1,28.0,Chennai
ORD002052,CUST0212,Veg Fried Rice,Main Course,4,780.59,UPI,Delivered,2023-08-17 19:35:00,3.3,28.0,Chennai
ORD005707,CUST0301,Butter Chicken,Main Course,1,321.38,UPI,In Progress,2023-03-13 22:58:00,3.1,56.0,Mumbai
ORD001759,CUST0098,Garlic Bread,Starters,3,273.36,Digital Wallet,Delivered,2022-11-17 19:37:00,3.2,51.0,Chennai
ORD005712,CUST0165,Palak Paneer,Main Course,1,259.99,UPI,Delivered,2022-12-18 13:47:00,3.7,47.0,Chennai
ORD003885,CUST0739,Kheer,Desserts,2,185.98,Net Banking,Delivered,2023-03-19 10:51:00,2.8,,Pune
ORD006500,CUST0767,Onion Rings,Starters,1,111.24,Net Banking,Pending,2022-12-08 12:16:00,4.8,48.0,Delhi
ORD002426,CUST0191,Masala Chai,Drinks,1,41.07,Debit Card,Delivered,2023-03-22 12:57:00,4.5,46.0,Chennai
ORD003209,CUST0769,Strawberry Shake,Drinks,1,118.03,UPI,Delivered,2022-11-28 21:34:00,3.5,21.0,Delhi
